product_id,product_name,category,brand,price,cost,stock_quantity,supplier,date_added,last_sold_date,status,gross_margin
752,Urban Cruiser,BMX,Scott,1892.34,1322.8,59.41,Skaboo,11/11/2019,12/28/2020,error: undefined method `first' for nil:NilClass,30.1
753,Trail Blazer,hybrid,Specialized,203.87,68.58,986.68,Bluejam,8/6/2019,9/2/2020,error: undefined method `first' for nil:NilClass,66.36
754,Trail Blazer,hybrid,Specialized,1900.56,2780.38,667.11,Fliptune,10/4/2018,11/20/2020,error: undefined method `first' for nil:NilClass,-46.29
755,Speed Demon,hybrid,Cannondale,1655.56,2211.81,837.34,Gabcube,3/17/2019,12/22/2021,error: undefined method `first' for nil:NilClass,-33.6
756,Trail Blazer,road,Scott,336.61,2614.11,364.39,Talane,11/23/2019,7/27/2021,error: undefined method `first' for nil:NilClass,-676.6
757,Speed Demon,mountain,Trek,2439.92,316.12,623.15,Livefish,3/9/2018,1/29/2020,error: undefined method `first' for nil:NilClass,87.04
758,Urban Cruiser,mountain,Specialized,2213.58,1741.35,15.16,Skinder,10/22/2019,6/9/2020,error: undefined method `first' for nil:NilClass,21.33
759,Mountain Beast,BMX,Specialized,216.73,3520.52,882.05,Npath,5/16/2018,9/18/2021,error: undefined method `first' for nil:NilClass,-1524.38
760,Urban Cruiser,BMX,Scott,2840.69,1157.67,793.83,Tagtune,4/11/2018,4/27/2020,error: undefined method `first' for nil:NilClass,59.25
761,Speed Demon,hybrid,Trek,3023.47,906.23,99.43,Rhyzio,11/15/2018,7/17/2021,error: undefined method `first' for nil:NilClass,70.03
762,Trail Blazer,BMX,Scott,1528.93,1198.73,295.99,Tagopia,3/22/2019,3/3/2020,error: undefined method `first' for nil:NilClass,21.6
763,Urban Cruiser,cruiser,Scott,1577.33,1807.05,211.86,Twitterbeat,4/5/2018,1/15/2021,error: undefined method `first' for nil:NilClass,-14.56
764,City Slicker,cruiser,Cannondale,2527.92,2272.94,763.13,Skilith,11/9/2019,8/21/2020,error: undefined method `first' for nil:NilClass,10.09
765,City Slicker,mountain,Giant,2749.12,2281.46,36.91,Fivechat,4/29/2019,8/23/2020,error: undefined method `first' for nil:NilClass,17.01
766,Urban Cruiser,BMX,Cannondale,1029.83,3056.18,388.49,Jatri,10/12/2019,3/6/2020,error: undefined method `first' for nil:NilClass,-196.77
767,City Slicker,road,Scott,912.61,2179.25,333.49,Realmix,6/4/2019,1/10/2020,error: undefined method `first' for nil:NilClass,-138.79
768,Mountain Beast,cruiser,Trek,601.05,3726.56,976.41,Thoughtsphere,10/10/2018,1/7/2020,error: undefined method `first' for nil:NilClass,-520.01
769,Mountain Beast,road,Specialized,3894.58,466.18,721.79,Blogspan,4/9/2018,10/7/2020,error: undefined method `first' for nil:NilClass,88.03
770,Mountain Beast,road,Trek,1869.15,44.46,522.53,Skilith,2/28/2018,2/7/2020,error: undefined method `first' for nil:NilClass,97.62
771,Urban Cruiser,cruiser,Specialized,1866.72,489.04,7.56,Eidel,10/22/2019,6/28/2021,error: undefined method `first' for nil:NilClass,73.8
772,Speed Demon,BMX,Giant,2327.91,2120.14,991.09,Aibox,2/16/2018,5/26/2021,error: undefined method `first' for nil:NilClass,8.93
773,City Slicker,cruiser,Giant,4340.8,2016.73,630.52,Trilith,3/2/2018,9/30/2020,error: undefined method `first' for nil:NilClass,53.54
774,Trail Blazer,BMX,Scott,4614.89,1773.29,856.09,Twitterbridge,6/25/2018,6/24/2020,error: undefined method `first' for nil:NilClass,61.57
775,Speed Demon,BMX,Giant,3309.85,1478.36,814.52,Riffwire,1/5/2018,8/21/2021,error: undefined method `first' for nil:NilClass,55.33
776,Speed Demon,mountain,Scott,674.52,3753.32,249.91,Realfire,12/10/2019,1/28/2020,error: undefined method `first' for nil:NilClass,-456.44
777,Trail Blazer,road,Trek,4295.03,1311.03,929.25,Kazio,10/28/2018,1/12/2020,error: undefined method `first' for nil:NilClass,69.48
778,Speed Demon,cruiser,Trek,4729.63,224.64,483.91,Linkbridge,7/2/2019,6/29/2021,error: undefined method `first' for nil:NilClass,95.25
779,Mountain Beast,road,Cannondale,3773.35,289.57,624.32,Blogpad,3/17/2018,11/30/2021,error: undefined method `first' for nil:NilClass,92.33
780,Urban Cruiser,BMX,Cannondale,4979.55,2138.68,715.76,Innotype,6/30/2019,11/3/2020,error: undefined method `first' for nil:NilClass,57.05
781,Trail Blazer,mountain,Scott,528.62,1148.23,705.82,Jayo,5/1/2019,2/24/2020,error: undefined method `first' for nil:NilClass,-117.21
782,Speed Demon,hybrid,Scott,4830.91,2045.27,417.94,Yakitri,12/17/2018,11/15/2020,error: undefined method `first' for nil:NilClass,57.66
783,Mountain Beast,road,Trek,4273.47,2988.43,465.53,Yata,3/30/2018,6/6/2021,error: undefined method `first' for nil:NilClass,30.07
784,Trail Blazer,cruiser,Cannondale,1979.86,840.25,529.83,Buzzshare,9/17/2019,6/22/2020,error: undefined method `first' for nil:NilClass,57.56
785,Urban Cruiser,BMX,Cannondale,4659.47,528.82,562.78,Yakidoo,1/26/2019,7/16/2021,error: undefined method `first' for nil:NilClass,88.65
786,Mountain Beast,hybrid,Scott,2304.11,3337.76,380.53,Photojam,2/25/2018,11/19/2021,error: undefined method `first' for nil:NilClass,-44.86
787,City Slicker,BMX,Specialized,3170.85,88.12,762.01,Livetube,3/20/2019,4/29/2021,error: undefined method `first' for nil:NilClass,97.22
788,Trail Blazer,road,Scott,1276.96,876.83,637.8,Jaxbean,3/3/2018,5/25/2021,error: undefined method `first' for nil:NilClass,31.33
789,Mountain Beast,cruiser,Giant,3349.6,3311.54,339.72,Demizz,7/8/2019,5/5/2021,error: undefined method `first' for nil:NilClass,1.14
790,Mountain Beast,BMX,Specialized,2327.93,2774.45,331.7,Oodoo,9/20/2019,10/8/2020,error: undefined method `first' for nil:NilClass,-19.18
791,City Slicker,road,Scott,1451.68,2162.67,656.06,Livepath,9/28/2019,3/1/2021,error: undefined method `first' for nil:NilClass,-48.98
792,City Slicker,road,Cannondale,2504.84,3767.05,916.31,Yata,12/16/2018,9/5/2021,error: undefined method `first' for nil:NilClass,-50.39
793,City Slicker,cruiser,Scott,2436.81,1458.26,835.51,Topicstorm,9/21/2019,4/2/2020,error: undefined method `first' for nil:NilClass,40.16
794,Trail Blazer,BMX,Cannondale,665.7,3346.2,723.77,Edgewire,6/30/2018,9/5/2020,error: undefined method `first' for nil:NilClass,-402.66
795,Speed Demon,cruiser,Giant,635.25,760.32,601.73,Thoughtsphere,12/31/2018,6/1/2020,error: undefined method `first' for nil:NilClass,-19.69
796,City Slicker,road,Specialized,4744.41,977.57,453.92,Devpoint,6/8/2019,7/2/2021,error: undefined method `first' for nil:NilClass,79.4
797,City Slicker,BMX,Trek,2369.12,1217.52,437.79,Janyx,2/20/2018,4/1/2021,error: undefined method `first' for nil:NilClass,48.61
798,Speed Demon,BMX,Trek,4705.18,2220.46,840.19,Myworks,12/31/2018,3/1/2020,error: undefined method `first' for nil:NilClass,52.81
799,Mountain Beast,hybrid,Scott,207.65,266.39,702.28,Ntags,11/12/2019,4/14/2021,error: undefined method `first' for nil:NilClass,-28.29
800,Urban Cruiser,mountain,Trek,1565.66,50.85,629.56,Oyoba,2/15/2018,7/23/2020,error: undefined method `first' for nil:NilClass,96.75
801,Mountain Beast,BMX,Cannondale,890.89,1976.55,735.15,Aivee,11/24/2019,7/29/2020,error: undefined method `first' for nil:NilClass,-121.86
802,Speed Demon,hybrid,Cannondale,1790.8,897.38,435.28,Brainsphere,4/16/2019,8/11/2020,error: undefined method `first' for nil:NilClass,49.89
803,Mountain Beast,BMX,Trek,696.2,172.55,21.02,Wikido,6/20/2019,6/4/2021,error: undefined method `first' for nil:NilClass,75.22
804,City Slicker,road,Scott,725.28,1655.17,526.76,Voomm,12/23/2018,8/29/2021,error: undefined method `first' for nil:NilClass,-128.21
805,City Slicker,mountain,Scott,2416.75,3932.15,901.84,Roomm,11/7/2018,3/4/2020,error: undefined method `first' for nil:NilClass,-62.7
806,Mountain Beast,road,Scott,2507.12,3407.93,156.64,Twitterbeat,3/6/2019,7/3/2021,error: undefined method `first' for nil:NilClass,-35.93
807,Urban Cruiser,BMX,Cannondale,4974.4,2580.33,220.54,Tagcat,7/19/2018,6/21/2021,error: undefined method `first' for nil:NilClass,48.13
808,City Slicker,BMX,Specialized,2805.33,2935.85,535.95,Zoombox,3/14/2018,9/7/2020,error: undefined method `first' for nil:NilClass,-4.65
809,Speed Demon,BMX,Trek,4528.51,1408.94,653.4,Oyoba,10/8/2019,1/11/2021,error: undefined method `first' for nil:NilClass,68.89
810,Speed Demon,hybrid,Cannondale,2889.25,2354.17,125.37,Aivee,8/6/2019,11/29/2021,error: undefined method `first' for nil:NilClass,18.52
811,Mountain Beast,BMX,Trek,4249.95,1653.15,981.36,Browsedrive,8/13/2018,12/13/2021,error: undefined method `first' for nil:NilClass,61.1
812,Mountain Beast,cruiser,Trek,2492.24,587.5,190.91,Youbridge,11/19/2019,5/10/2021,error: undefined method `first' for nil:NilClass,76.43
813,City Slicker,BMX,Cannondale,2623.11,291.76,467.06,Yozio,3/23/2019,5/19/2021,error: undefined method `first' for nil:NilClass,88.88
814,City Slicker,mountain,Cannondale,1787.52,302.68,816.52,Eabox,1/27/2019,6/27/2020,error: undefined method `first' for nil:NilClass,83.07
815,Speed Demon,road,Cannondale,122.64,428.97,547.56,Flipstorm,9/13/2018,8/3/2021,error: undefined method `first' for nil:NilClass,-249.78
816,Mountain Beast,road,Specialized,1689.4,428.99,211.61,Kimia,2/25/2018,10/16/2020,error: undefined method `first' for nil:NilClass,74.61
817,Mountain Beast,BMX,Trek,1654.55,3479.12,270.07,Mydo,11/3/2019,12/4/2021,error: undefined method `first' for nil:NilClass,-110.28
818,Trail Blazer,mountain,Giant,1785.8,1851.72,297.37,Lajo,1/18/2019,6/15/2021,error: undefined method `first' for nil:NilClass,-3.69
819,Urban Cruiser,cruiser,Scott,4708.57,1301.51,646.55,Npath,5/15/2018,7/28/2021,error: undefined method `first' for nil:NilClass,72.36
820,Mountain Beast,BMX,Cannondale,4054.72,817.27,981.45,Buzzdog,6/3/2019,5/21/2020,error: undefined method `first' for nil:NilClass,79.84
821,City Slicker,cruiser,Giant,4095.93,3955.34,536.85,Divape,6/29/2018,12/31/2020,error: undefined method `first' for nil:NilClass,3.43
822,Speed Demon,mountain,Giant,1213.42,1302.28,867.43,Twitterwire,1/16/2018,4/8/2020,error: undefined method `first' for nil:NilClass,-7.32
823,Mountain Beast,road,Scott,2667.2,1331.03,486.49,Twitterbeat,8/5/2019,4/4/2021,error: undefined method `first' for nil:NilClass,50.1
824,Trail Blazer,road,Cannondale,2843.08,65.32,926.57,Topicblab,3/26/2018,9/27/2020,error: undefined method `first' for nil:NilClass,97.7
825,Mountain Beast,BMX,Cannondale,821.94,1471.33,109.2,Wordpedia,2/20/2018,7/15/2020,error: undefined method `first' for nil:NilClass,-79.01
826,Mountain Beast,road,Scott,186.8,968.16,987.2,Feedbug,9/26/2019,8/21/2021,error: undefined method `first' for nil:NilClass,-418.29
827,Urban Cruiser,cruiser,Trek,4986.16,2506.63,663.68,Voonyx,11/1/2019,7/16/2020,error: undefined method `first' for nil:NilClass,49.73
828,Trail Blazer,mountain,Trek,2625.41,3834.67,389.45,Dynazzy,9/24/2019,11/10/2020,error: undefined method `first' for nil:NilClass,-46.06
829,Urban Cruiser,BMX,Trek,3806.96,1958.44,120.16,Yakidoo,11/18/2019,8/15/2020,error: undefined method `first' for nil:NilClass,48.56
830,Trail Blazer,BMX,Cannondale,4895.97,399.27,339.25,Katz,2/24/2018,6/30/2021,error: undefined method `first' for nil:NilClass,91.84
831,Urban Cruiser,BMX,Scott,3521.42,2586.34,550.54,Tagcat,1/20/2019,1/17/2020,error: undefined method `first' for nil:NilClass,26.55
832,City Slicker,hybrid,Cannondale,3541.37,1020.02,672.74,Tagopia,3/22/2018,7/8/2021,error: undefined method `first' for nil:NilClass,71.2
833,Urban Cruiser,road,Scott,2660.68,3065.73,845.01,Dabjam,4/24/2019,10/7/2020,error: undefined method `first' for nil:NilClass,-15.22
834,Mountain Beast,BMX,Trek,637.5,2070.75,566.76,Zoovu,8/31/2019,8/27/2020,error: undefined method `first' for nil:NilClass,-224.82
835,Mountain Beast,hybrid,Giant,2805.05,1028.88,593.53,Zoombeat,12/21/2018,11/2/2020,error: undefined method `first' for nil:NilClass,63.32
836,Trail Blazer,mountain,Specialized,4513.37,3172.33,489.91,Voonder,9/26/2018,10/18/2020,error: undefined method `first' for nil:NilClass,29.71
837,City Slicker,cruiser,Scott,725.02,1818.46,945.72,Meembee,10/3/2018,10/13/2020,error: undefined method `first' for nil:NilClass,-150.82
838,Trail Blazer,hybrid,Specialized,3622.56,3225.71,568.94,Yacero,10/18/2018,11/27/2020,error: undefined method `first' for nil:NilClass,10.95
839,Urban Cruiser,mountain,Cannondale,673.83,2954.43,546.69,Oyoyo,5/6/2019,5/18/2021,error: undefined method `first' for nil:NilClass,-338.45
840,Trail Blazer,hybrid,Scott,2232.2,999.17,454.65,Devpulse,2/8/2019,6/30/2020,error: undefined method `first' for nil:NilClass,55.24
841,Mountain Beast,cruiser,Specialized,2570.1,137.57,101.67,Linktype,7/22/2019,9/6/2021,error: undefined method `first' for nil:NilClass,94.65
842,Speed Demon,mountain,Trek,737.36,1497.66,158.73,Twitterbeat,3/31/2019,8/7/2021,error: undefined method `first' for nil:NilClass,-103.11
843,City Slicker,mountain,Trek,3079.09,1586.6,3.55,Oyonder,12/5/2018,12/19/2021,error: undefined method `first' for nil:NilClass,48.47
844,Speed Demon,road,Scott,2151.79,994.85,719.6,Yamia,2/5/2019,5/2/2020,error: undefined method `first' for nil:NilClass,53.77
845,Speed Demon,cruiser,Trek,2220.44,3203.43,795.11,Flashdog,5/6/2018,1/18/2020,error: undefined method `first' for nil:NilClass,-44.27
846,Urban Cruiser,cruiser,Giant,784.73,1839.93,427.58,Meembee,3/6/2019,4/18/2021,error: undefined method `first' for nil:NilClass,-134.47
847,City Slicker,mountain,Trek,2796.78,989.74,930.89,Babbleset,2/26/2018,3/29/2020,error: undefined method `first' for nil:NilClass,64.61
848,City Slicker,BMX,Specialized,213.75,668.78,328.61,Oyoba,10/20/2018,8/15/2021,error: undefined method `first' for nil:NilClass,-212.88
849,Mountain Beast,BMX,Cannondale,3608.76,1724.97,227.2,Browsebug,8/23/2018,10/12/2021,error: undefined method `first' for nil:NilClass,52.2
850,Mountain Beast,BMX,Cannondale,2146.84,205.11,17.42,Kare,5/16/2018,11/29/2020,error: undefined method `first' for nil:NilClass,90.45
851,Urban Cruiser,cruiser,Giant,1734.97,506.64,797.41,Dazzlesphere,8/22/2018,6/8/2021,error: undefined method `first' for nil:NilClass,70.8
852,City Slicker,hybrid,Cannondale,4998.53,2873.62,23.05,Kimia,11/14/2018,12/15/2020,error: undefined method `first' for nil:NilClass,42.51
853,Urban Cruiser,BMX,Specialized,3738.91,921.5,22.69,Browsezoom,9/13/2019,4/17/2020,error: undefined method `first' for nil:NilClass,75.35
854,Speed Demon,hybrid,Specialized,2224.09,3687.05,864.59,Livetube,4/7/2019,11/15/2021,error: undefined method `first' for nil:NilClass,-65.78
855,Mountain Beast,hybrid,Giant,4870.45,1544.0,523.73,Eimbee,4/24/2019,7/13/2021,error: undefined method `first' for nil:NilClass,68.3
856,Urban Cruiser,cruiser,Cannondale,4319.72,1370.6,893.51,Meemm,5/30/2019,6/9/2021,error: undefined method `first' for nil:NilClass,68.27
857,Trail Blazer,cruiser,Trek,1651.54,2366.34,323.81,Browsetype,4/8/2019,9/14/2021,error: undefined method `first' for nil:NilClass,-43.28
858,City Slicker,cruiser,Cannondale,678.83,2516.69,303.34,Youspan,12/30/2018,1/16/2020,error: undefined method `first' for nil:NilClass,-270.74
859,Mountain Beast,cruiser,Trek,1577.4,1836.25,587.35,Agivu,2/15/2018,12/2/2021,error: undefined method `first' for nil:NilClass,-16.41
860,Speed Demon,road,Trek,3401.44,2783.51,213.19,Aivee,4/6/2018,6/15/2021,error: undefined method `first' for nil:NilClass,18.17
861,Speed Demon,hybrid,Trek,4511.63,1880.35,699.93,Teklist,2/6/2018,2/5/2021,error: undefined method `first' for nil:NilClass,58.32
862,Speed Demon,cruiser,Trek,2294.71,1605.11,187.69,Livetube,11/10/2019,5/12/2021,error: undefined method `first' for nil:NilClass,30.05
863,Mountain Beast,hybrid,Scott,705.81,3259.68,162.5,Linkbuzz,4/17/2019,1/11/2021,error: undefined method `first' for nil:NilClass,-361.84
864,City Slicker,BMX,Cannondale,943.09,1417.95,684.31,Yamia,2/4/2019,7/5/2021,error: undefined method `first' for nil:NilClass,-50.35
865,Trail Blazer,road,Cannondale,3393.57,2858.95,682.54,Kayveo,12/12/2019,2/18/2020,error: undefined method `first' for nil:NilClass,15.75
866,Speed Demon,cruiser,Scott,4667.07,856.21,129.4,Topicshots,2/18/2018,2/17/2021,error: undefined method `first' for nil:NilClass,81.65
867,Mountain Beast,road,Cannondale,2780.16,131.81,634.68,Wordify,2/11/2018,12/6/2021,error: undefined method `first' for nil:NilClass,95.26
868,Speed Demon,BMX,Cannondale,4518.29,1419.2,826.58,Gigaclub,9/4/2019,4/28/2021,error: undefined method `first' for nil:NilClass,68.59
869,Speed Demon,BMX,Trek,2896.76,3016.25,541.68,Blogspan,4/13/2018,2/29/2020,error: undefined method `first' for nil:NilClass,-4.12
870,Speed Demon,hybrid,Specialized,4878.74,3705.79,493.75,Layo,10/24/2018,3/20/2021,error: undefined method `first' for nil:NilClass,24.04
871,Speed Demon,road,Cannondale,4933.89,1033.38,762.08,Aimbo,6/25/2019,12/7/2020,error: undefined method `first' for nil:NilClass,79.06
872,Speed Demon,mountain,Trek,3450.23,3988.77,271.98,Mycat,4/29/2018,6/15/2020,error: undefined method `first' for nil:NilClass,-15.61
873,City Slicker,cruiser,Specialized,2915.33,1657.72,779.52,Thoughtstorm,8/3/2019,1/17/2020,error: undefined method `first' for nil:NilClass,43.14
874,Urban Cruiser,cruiser,Giant,711.69,3312.98,50.54,Browsebug,2/2/2018,4/1/2021,error: undefined method `first' for nil:NilClass,-365.51
875,Speed Demon,road,Giant,3091.49,3621.12,870.84,Quire,7/24/2018,11/2/2020,error: undefined method `first' for nil:NilClass,-17.13
876,Speed Demon,hybrid,Scott,1420.12,1649.43,565.38,Divanoodle,6/24/2019,2/14/2021,error: undefined method `first' for nil:NilClass,-16.15
877,Trail Blazer,hybrid,Cannondale,3456.12,3055.23,834.76,Skyndu,12/20/2019,10/7/2020,error: undefined method `first' for nil:NilClass,11.6
878,Speed Demon,BMX,Cannondale,369.41,3777.31,146.74,Gigaclub,3/30/2018,2/16/2021,error: undefined method `first' for nil:NilClass,-922.53
879,Mountain Beast,BMX,Specialized,1756.66,3695.23,365.2,Meejo,2/2/2019,9/15/2021,error: undefined method `first' for nil:NilClass,-110.36
880,Trail Blazer,hybrid,Cannondale,4321.87,2228.51,669.5,Quaxo,2/7/2019,5/11/2021,error: undefined method `first' for nil:NilClass,48.44
881,Mountain Beast,road,Specialized,689.7,1177.83,445.46,Eire,10/25/2018,3/2/2020,error: undefined method `first' for nil:NilClass,-70.77
882,Mountain Beast,cruiser,Specialized,4299.96,1907.43,36.32,Centidel,8/28/2018,9/21/2020,error: undefined method `first' for nil:NilClass,55.64
883,City Slicker,BMX,Trek,3590.37,1835.85,381.85,Quimba,5/11/2018,1/7/2021,error: undefined method `first' for nil:NilClass,48.87
884,Trail Blazer,road,Giant,3466.81,2147.06,797.43,Photobean,5/1/2019,12/9/2021,error: undefined method `first' for nil:NilClass,38.07
885,Mountain Beast,BMX,Trek,1639.66,3046.08,980.53,Meemm,9/30/2019,7/7/2020,error: undefined method `first' for nil:NilClass,-85.78
886,Urban Cruiser,BMX,Cannondale,2867.97,1672.51,729.45,Skyble,6/9/2018,11/17/2020,error: undefined method `first' for nil:NilClass,41.68
887,Mountain Beast,road,Scott,1109.1,219.18,580.43,Fliptune,9/17/2019,10/16/2020,error: undefined method `first' for nil:NilClass,80.24
888,City Slicker,BMX,Giant,4684.89,379.2,797.86,Twitterworks,10/21/2019,9/16/2021,error: undefined method `first' for nil:NilClass,91.91
889,City Slicker,mountain,Trek,1360.13,1227.2,71.5,Skyvu,3/5/2019,6/10/2020,error: undefined method `first' for nil:NilClass,9.77
890,Urban Cruiser,BMX,Giant,1619.47,2884.79,520.35,Aibox,1/20/2018,3/3/2021,error: undefined method `first' for nil:NilClass,-78.13
891,Speed Demon,hybrid,Specialized,1332.9,3780.99,847.66,Realblab,12/27/2018,7/20/2020,error: undefined method `first' for nil:NilClass,-183.67
892,Speed Demon,hybrid,Specialized,1115.42,2273.62,49.0,Photobug,9/27/2019,10/14/2021,error: undefined method `first' for nil:NilClass,-103.84
893,Trail Blazer,BMX,Trek,1853.47,348.0,42.0,Gabvine,6/9/2018,8/27/2020,error: undefined method `first' for nil:NilClass,81.22
894,Trail Blazer,BMX,Scott,888.4,544.21,966.03,Babblestorm,12/9/2018,2/14/2021,error: undefined method `first' for nil:NilClass,38.74
895,City Slicker,cruiser,Cannondale,3929.37,2623.64,783.29,Kimia,9/1/2019,11/23/2020,error: undefined method `first' for nil:NilClass,33.23
896,Urban Cruiser,hybrid,Trek,767.24,1427.93,3.24,Aimbu,7/3/2018,11/12/2021,error: undefined method `first' for nil:NilClass,-86.11
897,Mountain Beast,hybrid,Specialized,2941.27,822.53,212.63,Voonix,4/12/2018,5/31/2020,error: undefined method `first' for nil:NilClass,72.03
898,Urban Cruiser,hybrid,Specialized,592.58,617.94,127.06,Skyndu,9/2/2018,3/17/2021,error: undefined method `first' for nil:NilClass,-4.28
899,Mountain Beast,road,Cannondale,4423.66,833.22,763.51,Dabtype,4/1/2019,4/13/2021,error: undefined method `first' for nil:NilClass,81.16
900,Trail Blazer,mountain,Specialized,2502.21,386.06,69.22,Meemm,2/20/2018,12/6/2020,error: undefined method `first' for nil:NilClass,84.57
901,Mountain Beast,hybrid,Cannondale,55.24,3584.65,416.51,Eazzy,5/19/2019,4/3/2020,error: undefined method `first' for nil:NilClass,-6389.23
902,Trail Blazer,cruiser,Trek,745.95,3822.41,106.49,Voonyx,5/25/2019,4/24/2020,error: undefined method `first' for nil:NilClass,-412.42
903,Mountain Beast,cruiser,Scott,328.54,812.85,123.89,Quamba,5/19/2019,4/11/2021,error: undefined method `first' for nil:NilClass,-147.41
904,Urban Cruiser,BMX,Trek,3685.11,1678.44,139.15,Meevee,6/19/2019,5/7/2020,error: undefined method `first' for nil:NilClass,54.45
905,Urban Cruiser,hybrid,Trek,4637.06,3378.02,913.86,Kwimbee,9/19/2019,3/7/2020,error: undefined method `first' for nil:NilClass,27.15
906,City Slicker,BMX,Giant,3698.41,1465.18,283.53,Abatz,10/6/2018,7/29/2020,error: undefined method `first' for nil:NilClass,60.38
907,Urban Cruiser,road,Scott,4624.17,691.07,342.05,Mymm,11/5/2019,3/11/2021,error: undefined method `first' for nil:NilClass,85.06
908,Trail Blazer,hybrid,Cannondale,4563.87,3390.52,252.55,Yozio,12/8/2019,3/16/2021,error: undefined method `first' for nil:NilClass,25.71
909,Urban Cruiser,hybrid,Scott,370.5,1599.55,967.17,InnoZ,2/5/2019,10/27/2021,error: undefined method `first' for nil:NilClass,-331.73
910,City Slicker,hybrid,Giant,3066.59,995.9,116.6,Vimbo,4/11/2018,10/30/2021,error: undefined method `first' for nil:NilClass,67.52
911,Mountain Beast,hybrid,Cannondale,2897.26,1946.46,976.32,Buzzbean,9/1/2018,12/26/2021,error: undefined method `first' for nil:NilClass,32.82
912,City Slicker,road,Giant,1604.57,289.98,151.76,Mudo,4/8/2018,12/7/2021,error: undefined method `first' for nil:NilClass,81.93
913,Speed Demon,BMX,Cannondale,4040.25,3873.59,744.69,Quinu,11/29/2019,3/30/2021,error: undefined method `first' for nil:NilClass,4.12
914,Mountain Beast,cruiser,Scott,1962.13,3454.25,706.05,JumpXS,2/13/2018,5/16/2020,error: undefined method `first' for nil:NilClass,-76.05
915,City Slicker,road,Scott,1143.4,3141.27,480.39,Kwideo,9/20/2019,5/17/2020,error: undefined method `first' for nil:NilClass,-174.73
916,City Slicker,hybrid,Scott,4971.1,173.5,94.19,Fadeo,11/22/2019,7/18/2021,error: undefined method `first' for nil:NilClass,96.51
917,City Slicker,hybrid,Giant,521.7,3022.34,19.28,Kazu,5/26/2018,10/16/2020,error: undefined method `first' for nil:NilClass,-479.33
918,Speed Demon,road,Trek,476.47,674.92,752.31,Innojam,9/9/2019,4/27/2021,error: undefined method `first' for nil:NilClass,-41.65
919,City Slicker,cruiser,Giant,565.09,1967.75,7.61,InnoZ,3/31/2018,7/27/2021,error: undefined method `first' for nil:NilClass,-248.22
920,Speed Demon,cruiser,Trek,4130.46,3461.43,622.99,Rhyloo,4/15/2019,8/13/2020,error: undefined method `first' for nil:NilClass,16.2
921,City Slicker,road,Giant,3436.06,1429.22,389.27,Devbug,8/10/2019,6/8/2020,error: undefined method `first' for nil:NilClass,58.41
922,Mountain Beast,cruiser,Trek,2625.71,2699.94,117.08,Livetube,6/6/2019,4/27/2020,error: undefined method `first' for nil:NilClass,-2.83
923,City Slicker,mountain,Giant,2080.69,3379.82,532.4,Edgeclub,11/23/2019,5/31/2020,error: undefined method `first' for nil:NilClass,-62.44
924,Mountain Beast,hybrid,Cannondale,3604.91,300.03,30.31,Aimbo,2/18/2018,5/18/2021,error: undefined method `first' for nil:NilClass,91.68
925,Urban Cruiser,cruiser,Specialized,1502.8,2257.07,242.81,Abatz,6/27/2018,5/11/2020,error: undefined method `first' for nil:NilClass,-50.19
926,Urban Cruiser,BMX,Trek,2326.86,674.49,268.25,Leexo,10/31/2018,11/19/2020,error: undefined method `first' for nil:NilClass,71.01
927,Mountain Beast,BMX,Specialized,3543.22,633.95,844.88,Photospace,9/5/2019,3/12/2021,error: undefined method `first' for nil:NilClass,82.11
928,Mountain Beast,mountain,Specialized,1191.56,626.84,805.11,Linktype,4/14/2019,1/12/2021,error: undefined method `first' for nil:NilClass,47.39
929,Urban Cruiser,BMX,Cannondale,4863.98,3393.04,913.21,Tavu,3/29/2019,8/16/2020,error: undefined method `first' for nil:NilClass,30.24
930,Trail Blazer,hybrid,Scott,1214.09,1405.49,357.03,Izio,6/18/2018,11/11/2021,error: undefined method `first' for nil:NilClass,-15.76
931,Speed Demon,hybrid,Scott,788.76,1565.06,30.05,Leenti,5/18/2018,5/8/2020,error: undefined method `first' for nil:NilClass,-98.42
932,Mountain Beast,cruiser,Cannondale,1594.76,2775.28,894.48,Twitterwire,6/5/2018,6/26/2021,error: undefined method `first' for nil:NilClass,-74.02
933,Urban Cruiser,cruiser,Cannondale,314.14,2803.83,723.4,Eazzy,3/31/2019,8/17/2021,error: undefined method `first' for nil:NilClass,-792.54
934,City Slicker,hybrid,Specialized,2228.95,403.59,386.17,Cogilith,1/6/2018,4/5/2021,error: undefined method `first' for nil:NilClass,81.89
935,Mountain Beast,BMX,Cannondale,2455.38,2752.71,976.27,Ozu,12/20/2019,8/21/2021,error: undefined method `first' for nil:NilClass,-12.11
936,Urban Cruiser,hybrid,Trek,4696.74,2763.43,233.52,Feednation,2/2/2018,4/3/2020,error: undefined method `first' for nil:NilClass,41.16
937,Urban Cruiser,hybrid,Giant,3829.0,3544.39,912.81,Skilith,10/3/2019,11/25/2021,error: undefined method `first' for nil:NilClass,7.43
938,Urban Cruiser,hybrid,Specialized,2052.56,2221.45,105.52,Oyonder,3/18/2019,12/28/2021,error: undefined method `first' for nil:NilClass,-8.23
939,City Slicker,BMX,Trek,4253.74,1002.18,404.31,Kwimbee,6/29/2018,4/3/2020,error: undefined method `first' for nil:NilClass,76.44
